Piloto_ID,Piloto,Año,Carrera,Posición_Salida,Posición_Final,Puntos,Constructor
2,Heidfeld,2008,Australian Grand Prix,5,2,8.0,BMW Sauber
3,Rosberg,2008,Australian Grand Prix,7,3,6.0,Williams
10,Glock,2008,Australian Grand Prix,18,10,0.0,Toyota
16,Sutil,2008,Australian Grand Prix,22,16,0.0,Force India
20,Vettel,2008,Australian Grand Prix,9,20,0.0,Toro Rosso
2,Heidfeld,2008,Malaysian Grand Prix,5,6,3.0,BMW Sauber
3,Rosberg,2008,Malaysian Grand Prix,16,14,0.0,Williams
20,Vettel,2008,Malaysian Grand Prix,15,18,0.0,Toro Rosso
16,Sutil,2008,Malaysian Grand Prix,20,20,0.0,Force India
10,Glock,2008,Malaysian Grand Prix,10,21,0.0,Toyota
2,Heidfeld,2008,Bahrain Grand Prix,6,4,5.0,BMW Sauber
3,Rosberg,2008,Bahrain Grand Prix,8,8,1.0,Williams
10,Glock,2008,Bahrain Grand Prix,13,9,0.0,Toyota
16,Sutil,2008,Bahrain Grand Prix,20,19,0.0,Force India
20,Vettel,2008,Bahrain Grand Prix,19,22,0.0,Toro Rosso
2,Heidfeld,2008,Spanish Grand Prix,9,9,0.0,BMW Sauber
10,Glock,2008,Spanish Grand Prix,14,11,0.0,Toyota
3,Rosberg,2008,Spanish Grand Prix,15,14,0.0,Williams
16,Sutil,2008,Spanish Grand Prix,20,21,0.0,Force India
20,Vettel,2008,Spanish Grand Prix,18,22,0.0,Toro Rosso
2,Heidfeld,2008,Turkish Grand Prix,9,5,4.0,BMW Sauber
3,Rosberg,2008,Turkish Grand Prix,11,8,1.0,Williams
10,Glock,2008,Turkish Grand Prix,15,13,0.0,Toyota
16,Sutil,2008,Turkish Grand Prix,19,16,0.0,Force India
20,Vettel,2008,Turkish Grand Prix,14,17,0.0,Toro Rosso
20,Vettel,2008,Monaco Grand Prix,19,5,4.0,Toro Rosso
10,Glock,2008,Monaco Grand Prix,10,12,0.0,Toyota
2,Heidfeld,2008,Monaco Grand Prix,12,14,0.0,BMW Sauber
16,Sutil,2008,Monaco Grand Prix,18,15,0.0,Force India
3,Rosberg,2008,Monaco Grand Prix,6,16,0.0,Williams
2,Heidfeld,2008,Canadian Grand Prix,8,2,8.0,BMW Sauber
10,Glock,2008,Canadian Grand Prix,11,4,5.0,Toyota
20,Vettel,2008,Canadian Grand Prix,19,8,1.0,Toro Rosso
3,Rosberg,2008,Canadian Grand Prix,5,10,0.0,Williams
16,Sutil,2008,Canadian Grand Prix,16,20,0.0,Force India
10,Glock,2008,French Grand Prix,8,11,0.0,Toyota
20,Vettel,2008,French Grand Prix,12,12,0.0,Toro Rosso
2,Heidfeld,2008,French Grand Prix,11,13,0.0,BMW Sauber
3,Rosberg,2008,French Grand Prix,19,16,0.0,Williams
16,Sutil,2008,French Grand Prix,18,19,0.0,Force India
2,Heidfeld,2008,British Grand Prix,5,2,8.0,BMW Sauber
3,Rosberg,2008,British Grand Prix,20,9,0.0,Williams
10,Glock,2008,British Grand Prix,12,12,0.0,Toyota
16,Sutil,2008,British Grand Prix,18,18,0.0,Force India
20,Vettel,2008,British Grand Prix,8,19,0.0,Toro Rosso
2,Heidfeld,2008,German Grand Prix,12,4,5.0,BMW Sauber
20,Vettel,2008,German Grand Prix,9,8,1.0,Toro Rosso
3,Rosberg,2008,German Grand Prix,13,10,0.0,Williams
16,Sutil,2008,German Grand Prix,19,15,0.0,Force India
10,Glock,2008,German Grand Prix,11,20,0.0,Toyota
10,Glock,2008,Hungarian Grand Prix,5,2,8.0,Toyota
2,Heidfeld,2008,Hungarian Grand Prix,15,10,0.0,BMW Sauber
3,Rosberg,2008,Hungarian Grand Prix,14,14,0.0,Williams
16,Sutil,2008,Hungarian Grand Prix,20,19,0.0,Force India
20,Vettel,2008,Hungarian Grand Prix,11,20,0.0,Toro Rosso
20,Vettel,2008,European Grand Prix,6,6,3.0,Toro Rosso
10,Glock,2008,European Grand Prix,13,7,2.0,Toyota
3,Rosberg,2008,European Grand Prix,9,8,1.0,Williams
2,Heidfeld,2008,European Grand Prix,8,9,0.0,BMW Sauber
16,Sutil,2008,European Grand Prix,20,19,0.0,Force India
2,Heidfeld,2008,Belgian Grand Prix,5,2,8.0,BMW Sauber
20,Vettel,2008,Belgian Grand Prix,10,5,4.0,Toro Rosso
10,Glock,2008,Belgian Grand Prix,13,9,0.0,Toyota
3,Rosberg,2008,Belgian Grand Prix,15,12,0.0,Williams
16,Sutil,2008,Belgian Grand Prix,18,13,0.0,Force India
20,Vettel,2008,Italian Grand Prix,1,1,10.0,Toro Rosso
2,Heidfeld,2008,Italian Grand Prix,10,5,4.0,BMW Sauber
10,Glock,2008,Italian Grand Prix,9,11,0.0,Toyota
3,Rosberg,2008,Italian Grand Prix,5,14,0.0,Williams
16,Sutil,2008,Italian Grand Prix,20,19,0.0,Force India
3,Rosberg,2008,Singapore Grand Prix,8,2,8.0,Williams
10,Glock,2008,Singapore Grand Prix,7,4,5.0,Toyota
20,Vettel,2008,Singapore Grand Prix,6,5,4.0,Toro Rosso
2,Heidfeld,2008,Singapore Grand Prix,9,6,3.0,BMW Sauber
16,Sutil,2008,Singapore Grand Prix,19,17,0.0,Force India
20,Vettel,2008,Japanese Grand Prix,9,6,3.0,Toro Rosso
2,Heidfeld,2008,Japanese Grand Prix,16,9,0.0,BMW Sauber
3,Rosberg,2008,Japanese Grand Prix,15,11,0.0,Williams
16,Sutil,2008,Japanese Grand Prix,19,18,0.0,Force India
10,Glock,2008,Japanese Grand Prix,8,19,0.0,Toyota
2,Heidfeld,2008,Chinese Grand Prix,9,5,4.0,BMW Sauber
10,Glock,2008,Chinese Grand Prix,12,7,2.0,Toyota
20,Vettel,2008,Chinese Grand Prix,6,9,0.0,Toro Rosso
3,Rosberg,2008,Chinese Grand Prix,14,15,0.0,Williams
16,Sutil,2008,Chinese Grand Prix,19,19,0.0,Force India
20,Vettel,2008,Brazilian Grand Prix,7,4,5.0,Toro Rosso
10,Glock,2008,Brazilian Grand Prix,10,6,3.0,Toyota
2,Heidfeld,2008,Brazilian Grand Prix,8,10,0.0,BMW Sauber
3,Rosberg,2008,Brazilian Grand Prix,18,12,0.0,Williams
16,Sutil,2008,Brazilian Grand Prix,20,16,0.0,Force India
2,Heidfeld,2007,Australian Grand Prix,3,4,5.0,BMW Sauber
3,Rosberg,2007,Australian Grand Prix,12,7,2.0,Williams
23,Schumacher,2007,Australian Grand Prix,9,8,1.0,Toyota
16,Sutil,2007,Australian Grand Prix,20,17,0.0,Spyker
2,Heidfeld,2007,Malaysian Grand Prix,5,4,5.0,BMW Sauber
23,Schumacher,2007,Malaysian Grand Prix,9,15,0.0,Toyota
3,Rosberg,2007,Malaysian Grand Prix,6,19,0.0,Williams
16,Sutil,2007,Malaysian Grand Prix,21,22,0.0,Spyker
2,Heidfeld,2007,Bahrain Grand Prix,5,4,5.0,BMW Sauber
3,Rosberg,2007,Bahrain Grand Prix,10,10,0.0,Williams
23,Schumacher,2007,Bahrain Grand Prix,14,12,0.0,Toyota
16,Sutil,2007,Bahrain Grand Prix,20,15,0.0,Spyker
3,Rosberg,2007,Spanish Grand Prix,11,6,3.0,Williams
16,Sutil,2007,Spanish Grand Prix,20,13,0.0,Spyker
2,Heidfeld,2007,Spanish Grand Prix,7,15,0.0,BMW Sauber
23,Schumacher,2007,Spanish Grand Prix,17,16,0.0,Toyota
2,Heidfeld,2007,Monaco Grand Prix,7,6,3.0,BMW Sauber
3,Rosberg,2007,Monaco Grand Prix,5,12,0.0,Williams
23,Schumacher,2007,Monaco Grand Prix,20,16,0.0,Toyota
16,Sutil,2007,Monaco Grand Prix,19,20,0.0,Spyker
2,Heidfeld,2007,Canadian Grand Prix,3,2,8.0,BMW Sauber
23,Schumacher,2007,Canadian Grand Prix,18,8,1.0,Toyota
3,Rosberg,2007,Canadian Grand Prix,7,10,0.0,Williams
16,Sutil,2007,Canadian Grand Prix,20,18,0.0,Spyker
20,Vettel,2007,United States Grand Prix,7,8,1.0,BMW Sauber
16,Sutil,2007,United States Grand Prix,21,14,0.0,Spyker
3,Rosberg,2007,United States Grand Prix,14,16,0.0,Williams
2,Heidfeld,2007,United States Grand Prix,5,18,0.0,BMW Sauber
23,Schumacher,2007,United States Grand Prix,12,22,0.0,Toyota
2,Heidfeld,2007,French Grand Prix,7,5,4.0,BMW Sauber
3,Rosberg,2007,French Grand Prix,9,9,0.0,Williams
23,Schumacher,2007,French Grand Prix,11,10,0.0,Toyota
16,Sutil,2007,French Grand Prix,21,17,0.0,Spyker
2,Heidfeld,2007,British Grand Prix,9,6,3.0,BMW Sauber
3,Rosberg,2007,British Grand Prix,17,12,0.0,Williams
23,Schumacher,2007,British Grand Prix,6,20,0.0,Toyota
16,Sutil,2007,British Grand Prix,20,21,0.0,Spyker
2,Heidfeld,2007,European Grand Prix,4,6,3.0,BMW Sauber
23,Schumacher,2007,European Grand Prix,9,16,0.0,Toyota
28,Winkelhock,2007,European Grand Prix,22,17,0.0,Spyker
16,Sutil,2007,European Grand Prix,21,19,0.0,Spyker
3,Rosberg,2007,European Grand Prix,11,20,0.0,Williams
2,Heidfeld,2007,Hungarian Grand Prix,2,3,6.0,BMW Sauber
23,Schumacher,2007,Hungarian Grand Prix,5,6,3.0,Toyota
3,Rosberg,2007,Hungarian Grand Prix,4,7,2.0,Williams
20,Vettel,2007,Hungarian Grand Prix,20,16,0.0,Toro Rosso
16,Sutil,2007,Hungarian Grand Prix,21,17,0.0,Spyker
2,Heidfeld,2007,Turkish Grand Prix,6,4,5.0,BMW Sauber
3,Rosberg,2007,Turkish Grand Prix,8,7,2.0,Williams
23,Schumacher,2007,Turkish Grand Prix,16,12,0.0,Toyota
20,Vettel,2007,Turkish Grand Prix,18,19,0.0,Toro Rosso
16,Sutil,2007,Turkish Grand Prix,19,21,0.0,Spyker
2,Heidfeld,2007,Italian Grand Prix,4,4,5.0,BMW Sauber
3,Rosberg,2007,Italian Grand Prix,8,6,3.0,Williams
23,Schumacher,2007,Italian Grand Prix,18,15,0.0,Toyota
20,Vettel,2007,Italian Grand Prix,16,18,0.0,Toro Rosso
16,Sutil,2007,Italian Grand Prix,21,19,0.0,Spyker
2,Heidfeld,2007,Belgian Grand Prix,6,5,4.0,BMW Sauber
3,Rosberg,2007,Belgian Grand Prix,5,6,3.0,Williams
23,Schumacher,2007,Belgian Grand Prix,10,10,0.0,Toyota
16,Sutil,2007,Belgian Grand Prix,19,14,0.0,Spyker
20,Vettel,2007,Belgian Grand Prix,16,21,0.0,Toro Rosso
16,Sutil,2007,Japanese Grand Prix,20,8,1.0,Spyker
2,Heidfeld,2007,Japanese Grand Prix,5,14,0.0,BMW Sauber
23,Schumacher,2007,Japanese Grand Prix,15,16,0.0,Toyota
3,Rosberg,2007,Japanese Grand Prix,16,18,0.0,Williams
20,Vettel,2007,Japanese Grand Prix,8,19,0.0,Toro Rosso
20,Vettel,2007,Chinese Grand Prix,17,4,5.0,Toro Rosso
2,Heidfeld,2007,Chinese Grand Prix,8,7,2.0,BMW Sauber
3,Rosberg,2007,Chinese Grand Prix,15,16,0.0,Williams
23,Schumacher,2007,Chinese Grand Prix,6,20,0.0,Toyota
16,Sutil,2007,Chinese Grand Prix,21,21,0.0,Spyker
3,Rosberg,2007,Brazilian Grand Prix,10,4,5.0,Williams
2,Heidfeld,2007,Brazilian Grand Prix,6,6,3.0,BMW Sauber
23,Schumacher,2007,Brazilian Grand Prix,15,11,0.0,Toyota
16,Sutil,2007,Brazilian Grand Prix,21,15,0.0,Spyker
20,Vettel,2007,Brazilian Grand Prix,13,18,0.0,Toro Rosso
30,Schumacher,2006,Bahrain Grand Prix,1,2,8.0,Ferrari
3,Rosberg,2006,Bahrain Grand Prix,12,7,2.0,Williams
2,Heidfeld,2006,Bahrain Grand Prix,10,12,0.0,BMW Sauber
23,Schumacher,2006,Bahrain Grand Prix,17,14,0.0,Toyota
30,Schumacher,2006,Malaysian Grand Prix,14,6,3.0,Ferrari
23,Schumacher,2006,Malaysian Grand Prix,22,8,1.0,Toyota
2,Heidfeld,2006,Malaysian Grand Prix,11,15,0.0,BMW Sauber
3,Rosberg,2006,Malaysian Grand Prix,3,21,0.0,Williams
23,Schumacher,2006,Australian Grand Prix,6,3,6.0,Toyota
2,Heidfeld,2006,Australian Grand Prix,8,4,5.0,BMW Sauber
30,Schumacher,2006,Australian Grand Prix,10,17,0.0,Ferrari
3,Rosberg,2006,Australian Grand Prix,14,21,0.0,Williams
30,Schumacher,2006,San Marino Grand Prix,1,1,10.0,Ferrari
23,Schumacher,2006,San Marino Grand Prix,6,9,0.0,Toyota
3,Rosberg,2006,San Marino Grand Prix,13,11,0.0,Williams
2,Heidfeld,2006,San Marino Grand Prix,15,13,0.0,BMW Sauber
30,Schumacher,2006,European Grand Prix,2,1,10.0,Ferrari
3,Rosberg,2006,European Grand Prix,22,7,2.0,Williams
2,Heidfeld,2006,European Grand Prix,13,10,0.0,BMW Sauber
23,Schumacher,2006,European Grand Prix,10,14,0.0,Toyota
30,Schumacher,2006,Spanish Grand Prix,3,2,8.0,Ferrari
2,Heidfeld,2006,Spanish Grand Prix,10,8,1.0,BMW Sauber
3,Rosberg,2006,Spanish Grand Prix,13,11,0.0,Williams
23,Schumacher,2006,Spanish Grand Prix,6,20,0.0,Toyota
30,Schumacher,2006,Monaco Grand Prix,22,5,4.0,Ferrari
2,Heidfeld,2006,Monaco Grand Prix,15,7,2.0,BMW Sauber
23,Schumacher,2006,Monaco Grand Prix,10,8,1.0,Toyota
3,Rosberg,2006,Monaco Grand Prix,8,19,0.0,Williams
30,Schumacher,2006,British Grand Prix,3,2,8.0,Ferrari
2,Heidfeld,2006,British Grand Prix,9,7,2.0,BMW Sauber
3,Rosberg,2006,British Grand Prix,12,9,0.0,Williams
23,Schumacher,2006,British Grand Prix,7,21,0.0,Toyota
30,Schumacher,2006,Canadian Grand Prix,5,2,8.0,Ferrari
2,Heidfeld,2006,Canadian Grand Prix,13,7,2.0,BMW Sauber
23,Schumacher,2006,Canadian Grand Prix,14,17,0.0,Toyota
3,Rosberg,2006,Canadian Grand Prix,6,21,0.0,Williams
30,Schumacher,2006,United States Grand Prix,1,1,10.0,Ferrari
3,Rosberg,2006,United States Grand Prix,21,9,0.0,Williams
23,Schumacher,2006,United States Grand Prix,8,10,0.0,Toyota
2,Heidfeld,2006,United States Grand Prix,10,17,0.0,BMW Sauber
30,Schumacher,2006,French Grand Prix,1,1,10.0,Ferrari
23,Schumacher,2006,French Grand Prix,5,4,5.0,Toyota
2,Heidfeld,2006,French Grand Prix,11,8,1.0,BMW Sauber
3,Rosberg,2006,French Grand Prix,18,14,0.0,Williams
30,Schumacher,2006,German Grand Prix,2,1,10.0,Ferrari
23,Schumacher,2006,German Grand Prix,8,9,0.0,Toyota
2,Heidfeld,2006,German Grand Prix,15,17,0.0,BMW Sauber
3,Rosberg,2006,German Grand Prix,14,20,0.0,Williams
2,Heidfeld,2006,Hungarian Grand Prix,10,3,6.0,BMW Sauber
23,Schumacher,2006,Hungarian Grand Prix,6,6,3.0,Toyota
30,Schumacher,2006,Hungarian Grand Prix,11,8,1.0,Ferrari
3,Rosberg,2006,Hungarian Grand Prix,18,17,0.0,Williams
30,Schumacher,2006,Turkish Grand Prix,2,3,6.0,Ferrari
23,Schumacher,2006,Turkish Grand Prix,15,7,2.0,Toyota
2,Heidfeld,2006,Turkish Grand Prix,5,14,0.0,BMW Sauber
3,Rosberg,2006,Turkish Grand Prix,14,18,0.0,Williams
30,Schumacher,2006,Italian Grand Prix,2,1,10.0,Ferrari
2,Heidfeld,2006,Italian Grand Prix,3,8,1.0,BMW Sauber
23,Schumacher,2006,Italian Grand Prix,13,15,0.0,Toyota
3,Rosberg,2006,Italian Grand Prix,12,22,0.0,Williams
30,Schumacher,2006,Chinese Grand Prix,6,1,10.0,Ferrari
2,Heidfeld,2006,Chinese Grand Prix,8,7,2.0,BMW Sauber
3,Rosberg,2006,Chinese Grand Prix,15,11,0.0,Williams
23,Schumacher,2006,Chinese Grand Prix,16,17,0.0,Toyota
23,Schumacher,2006,Japanese Grand Prix,3,7,2.0,Toyota
2,Heidfeld,2006,Japanese Grand Prix,9,8,1.0,BMW Sauber
3,Rosberg,2006,Japanese Grand Prix,10,10,0.0,Williams
30,Schumacher,2006,Japanese Grand Prix,2,20,0.0,Ferrari
30,Schumacher,2006,Brazilian Grand Prix,10,4,5.0,Ferrari
2,Heidfeld,2006,Brazilian Grand Prix,8,17,0.0,BMW Sauber
23,Schumacher,2006,Brazilian Grand Prix,7,20,0.0,Toyota
3,Rosberg,2006,Brazilian Grand Prix,13,22,0.0,Williams
23,Schumacher,2005,Australian Grand Prix,15,12,0.0,Toyota
30,Schumacher,2005,Australian Grand Prix,19,18,0.0,Ferrari
2,Heidfeld,2005,Australian Grand Prix,7,19,0.0,Williams
2,Heidfeld,2005,Malaysian Grand Prix,10,3,6.0,Williams
23,Schumacher,2005,Malaysian Grand Prix,5,5,4.0,Toyota
30,Schumacher,2005,Malaysian Grand Prix,13,7,2.0,Ferrari
23,Schumacher,2005,Bahrain Grand Prix,6,4,5.0,Toyota
2,Heidfeld,2005,Bahrain Grand Prix,4,16,0.0,Williams
30,Schumacher,2005,Bahrain Grand Prix,2,17,0.0,Ferrari
30,Schumacher,2005,San Marino Grand Prix,13,2,8.0,Ferrari
2,Heidfeld,2005,San Marino Grand Prix,8,6,3.0,Williams
23,Schumacher,2005,San Marino Grand Prix,10,9,0.0,Toyota
23,Schumacher,2005,Spanish Grand Prix,4,4,5.0,Toyota
2,Heidfeld,2005,Spanish Grand Prix,17,10,0.0,Williams
30,Schumacher,2005,Spanish Grand Prix,8,15,0.0,Ferrari
2,Heidfeld,2005,Monaco Grand Prix,6,2,8.0,Williams
23,Schumacher,2005,Monaco Grand Prix,18,6,3.0,Toyota
30,Schumacher,2005,Monaco Grand Prix,8,7,2.0,Ferrari
2,Heidfeld,2005,European Grand Prix,1,2,8.0,Williams
30,Schumacher,2005,European Grand Prix,10,5,4.0,Ferrari
23,Schumacher,2005,European Grand Prix,8,19,0.0,Toyota
30,Schumacher,2005,Canadian Grand Prix,2,2,8.0,Ferrari
23,Schumacher,2005,Canadian Grand Prix,10,6,3.0,Toyota
2,Heidfeld,2005,Canadian Grand Prix,13,14,0.0,Williams
30,Schumacher,2005,United States Grand Prix,5,1,10.0,Ferrari
2,Heidfeld,2005,United States Grand Prix,15,19,0.0,Williams
30,Schumacher,2005,French Grand Prix,3,3,6.0,Ferrari
23,Schumacher,2005,French Grand Prix,11,7,2.0,Toyota
2,Heidfeld,2005,French Grand Prix,14,14,0.0,Williams
30,Schumacher,2005,British Grand Prix,9,6,3.0,Ferrari
23,Schumacher,2005,British Grand Prix,8,8,1.0,Toyota
2,Heidfeld,2005,British Grand Prix,14,12,0.0,Williams
30,Schumacher,2005,German Grand Prix,5,5,4.0,Ferrari
23,Schumacher,2005,German Grand Prix,12,6,3.0,Toyota
2,Heidfeld,2005,German Grand Prix,7,11,0.0,Williams
30,Schumacher,2005,Hungarian Grand Prix,1,2,8.0,Ferrari
23,Schumacher,2005,Hungarian Grand Prix,5,3,6.0,Toyota
2,Heidfeld,2005,Hungarian Grand Prix,12,6,3.0,Williams
23,Schumacher,2005,Turkish Grand Prix,9,12,0.0,Toyota
30,Schumacher,2005,Turkish Grand Prix,19,17,0.0,Ferrari
2,Heidfeld,2005,Turkish Grand Prix,6,18,0.0,Williams
23,Schumacher,2005,Italian Grand Prix,9,6,3.0,Toyota
30,Schumacher,2005,Italian Grand Prix,6,10,0.0,Ferrari
23,Schumacher,2005,Belgian Grand Prix,5,7,2.0,Toyota
30,Schumacher,2005,Belgian Grand Prix,6,18,0.0,Ferrari
30,Schumacher,2005,Brazilian Grand Prix,7,4,5.0,Ferrari
23,Schumacher,2005,Brazilian Grand Prix,10,8,1.0,Toyota
30,Schumacher,2005,Japanese Grand Prix,14,7,2.0,Ferrari
23,Schumacher,2005,Japanese Grand Prix,1,8,1.0,Toyota
23,Schumacher,2005,Chinese Grand Prix,9,3,6.0,Toyota
30,Schumacher,2005,Chinese Grand Prix,6,20,0.0,Ferrari
30,Schumacher,2004,Australian Grand Prix,1,1,10.0,Ferrari
23,Schumacher,2004,Australian Grand Prix,8,4,5.0,Williams
2,Heidfeld,2004,Australian Grand Prix,15,16,0.0,Jordan
30,Schumacher,2004,Malaysian Grand Prix,1,1,10.0,Ferrari
2,Heidfeld,2004,Malaysian Grand Prix,15,18,0.0,Jordan
23,Schumacher,2004,Malaysian Grand Prix,7,19,0.0,Williams
30,Schumacher,2004,Bahrain Grand Prix,1,1,10.0,Ferrari
23,Schumacher,2004,Bahrain Grand Prix,4,7,2.0,Williams
2,Heidfeld,2004,Bahrain Grand Prix,18,15,0.0,Jordan
30,Schumacher,2004,San Marino Grand Prix,2,1,10.0,Ferrari
23,Schumacher,2004,San Marino Grand Prix,5,7,2.0,Williams
2,Heidfeld,2004,San Marino Grand Prix,16,17,0.0,Jordan
30,Schumacher,2004,Spanish Grand Prix,1,1,10.0,Ferrari
23,Schumacher,2004,Spanish Grand Prix,6,6,3.0,Williams
2,Heidfeld,2004,Spanish Grand Prix,15,18,0.0,Jordan
2,Heidfeld,2004,Monaco Grand Prix,17,7,2.0,Jordan
23,Schumacher,2004,Monaco Grand Prix,12,10,0.0,Williams
30,Schumacher,2004,Monaco Grand Prix,4,11,0.0,Ferrari
30,Schumacher,2004,European Grand Prix,1,1,10.0,Ferrari
2,Heidfeld,2004,European Grand Prix,13,10,0.0,Jordan
23,Schumacher,2004,European Grand Prix,9,19,0.0,Williams
30,Schumacher,2004,Canadian Grand Prix,6,1,10.0,Ferrari
10,Glock,2004,Canadian Grand Prix,16,7,2.0,Jordan
2,Heidfeld,2004,Canadian Grand Prix,15,8,1.0,Jordan
23,Schumacher,2004,Canadian Grand Prix,1,17,0.0,Williams
30,Schumacher,2004,United States Grand Prix,2,1,10.0,Ferrari
2,Heidfeld,2004,United States Grand Prix,16,12,0.0,Jordan
23,Schumacher,2004,United States Grand Prix,6,15,0.0,Williams
30,Schumacher,2004,French Grand Prix,2,1,10.0,Ferrari
2,Heidfeld,2004,French Grand Prix,17,16,0.0,Jordan
30,Schumacher,2004,British Grand Prix,4,1,10.0,Ferrari
2,Heidfeld,2004,British Grand Prix,15,15,0.0,Jordan
30,Schumacher,2004,German Grand Prix,1,1,10.0,Ferrari
2,Heidfeld,2004,German Grand Prix,18,18,0.0,Jordan
30,Schumacher,2004,Hungarian Grand Prix,1,1,10.0,Ferrari
2,Heidfeld,2004,Hungarian Grand Prix,16,12,0.0,Jordan
30,Schumacher,2004,Belgian Grand Prix,2,2,8.0,Ferrari
2,Heidfeld,2004,Belgian Grand Prix,16,11,0.0,Jordan
30,Schumacher,2004,Italian Grand Prix,3,2,8.0,Ferrari
2,Heidfeld,2004,Italian Grand Prix,20,14,0.0,Jordan
30,Schumacher,2004,Chinese Grand Prix,20,12,0.0,Ferrari
2,Heidfeld,2004,Chinese Grand Prix,14,13,0.0,Jordan
10,Glock,2004,Chinese Grand Prix,16,15,0.0,Jordan
23,Schumacher,2004,Chinese Grand Prix,5,18,0.0,Williams
30,Schumacher,2004,Japanese Grand Prix,1,1,10.0,Ferrari
23,Schumacher,2004,Japanese Grand Prix,2,2,8.0,Williams
2,Heidfeld,2004,Japanese Grand Prix,16,13,0.0,Jordan
10,Glock,2004,Japanese Grand Prix,17,15,0.0,Jordan
23,Schumacher,2004,Brazilian Grand Prix,7,5,4.0,Williams
30,Schumacher,2004,Brazilian Grand Prix,18,7,2.0,Ferrari
10,Glock,2004,Brazilian Grand Prix,17,15,0.0,Jordan
2,Heidfeld,2004,Brazilian Grand Prix,16,19,0.0,Jordan
30,Schumacher,2003,Australian Grand Prix,1,4,5.0,Ferrari
49,Frentzen,2003,Australian Grand Prix,4,6,3.0,Sauber
23,Schumacher,2003,Australian Grand Prix,9,8,1.0,Williams
2,Heidfeld,2003,Australian Grand Prix,7,15,0.0,Sauber
23,Schumacher,2003,Malaysian Grand Prix,17,4,5.0,Williams
30,Schumacher,2003,Malaysian Grand Prix,3,6,3.0,Ferrari
2,Heidfeld,2003,Malaysian Grand Prix,6,8,1.0,Sauber
49,Frentzen,2003,Malaysian Grand Prix,13,9,0.0,Sauber
49,Frentzen,2003,Brazilian Grand Prix,14,5,4.0,Sauber
23,Schumacher,2003,Brazilian Grand Prix,6,7,2.0,Williams
30,Schumacher,2003,Brazilian Grand Prix,7,14,0.0,Ferrari
2,Heidfeld,2003,Brazilian Grand Prix,12,20,0.0,Sauber
30,Schumacher,2003,San Marino Grand Prix,1,1,10.0,Ferrari
23,Schumacher,2003,San Marino Grand Prix,2,4,5.0,Williams
2,Heidfeld,2003,San Marino Grand Prix,11,10,0.0,Sauber
49,Frentzen,2003,San Marino Grand Prix,14,11,0.0,Sauber
30,Schumacher,2003,Spanish Grand Prix,1,1,10.0,Ferrari
23,Schumacher,2003,Spanish Grand Prix,7,5,4.0,Williams
2,Heidfeld,2003,Spanish Grand Prix,14,10,0.0,Sauber
49,Frentzen,2003,Spanish Grand Prix,10,15,0.0,Sauber
30,Schumacher,2003,Austrian Grand Prix,1,1,10.0,Ferrari
23,Schumacher,2003,Austrian Grand Prix,10,6,3.0,Williams
2,Heidfeld,2003,Austrian Grand Prix,4,15,0.0,Sauber
49,Frentzen,2003,Austrian Grand Prix,15,20,0.0,Sauber
30,Schumacher,2003,Monaco Grand Prix,5,3,6.0,Ferrari
23,Schumacher,2003,Monaco Grand Prix,1,4,5.0,Williams
2,Heidfeld,2003,Monaco Grand Prix,14,11,0.0,Sauber
49,Frentzen,2003,Monaco Grand Prix,15,19,0.0,Sauber
30,Schumacher,2003,Canadian Grand Prix,3,1,10.0,Ferrari
23,Schumacher,2003,Canadian Grand Prix,1,2,8.0,Williams
2,Heidfeld,2003,Canadian Grand Prix,12,15,0.0,Sauber
49,Frentzen,2003,Canadian Grand Prix,10,20,0.0,Sauber
23,Schumacher,2003,European Grand Prix,3,1,10.0,Williams
30,Schumacher,2003,European Grand Prix,2,5,4.0,Ferrari
2,Heidfeld,2003,European Grand Prix,20,8,1.0,Sauber
49,Frentzen,2003,European Grand Prix,15,9,0.0,Sauber
23,Schumacher,2003,French Grand Prix,1,1,10.0,Williams
30,Schumacher,2003,French Grand Prix,3,3,6.0,Ferrari
49,Frentzen,2003,French Grand Prix,16,12,0.0,Sauber
2,Heidfeld,2003,French Grand Prix,15,13,0.0,Sauber
30,Schumacher,2003,British Grand Prix,5,4,5.0,Ferrari
23,Schumacher,2003,British Grand Prix,4,9,0.0,Williams
49,Frentzen,2003,British Grand Prix,14,12,0.0,Sauber
2,Heidfeld,2003,British Grand Prix,16,17,0.0,Sauber
30,Schumacher,2003,German Grand Prix,6,7,2.0,Ferrari
2,Heidfeld,2003,German Grand Prix,15,10,0.0,Sauber
23,Schumacher,2003,German Grand Prix,2,16,0.0,Williams
49,Frentzen,2003,German Grand Prix,14,17,0.0,Sauber
23,Schumacher,2003,Hungarian Grand Prix,2,4,5.0,Williams
30,Schumacher,2003,Hungarian Grand Prix,8,8,1.0,Ferrari
2,Heidfeld,2003,Hungarian Grand Prix,11,9,0.0,Sauber
49,Frentzen,2003,Hungarian Grand Prix,17,14,0.0,Sauber
30,Schumacher,2003,Italian Grand Prix,1,1,10.0,Ferrari
2,Heidfeld,2003,Italian Grand Prix,16,9,0.0,Sauber
49,Frentzen,2003,Italian Grand Prix,14,13,0.0,Sauber
30,Schumacher,2003,United States Grand Prix,7,1,10.0,Ferrari
49,Frentzen,2003,United States Grand Prix,15,3,6.0,Sauber
2,Heidfeld,2003,United States Grand Prix,13,5,4.0,Sauber
